interaction_id,interaction_datetime,date_key,queue,channel,agent_id,wait_seconds,handle_seconds,acw_seconds,abandoned,answered,answered_within_threshold,disposition
28411,2026-04-02 16:03:16,20260402,GeneralSupp,Phone,,12.4,0.0,0.0,1,0,0,Abandoned
28412,2026-04-02 16:53:42,20260402,GeneralChat,Chat,1032,24.8,358.3,49.6,0,1,0,FollowUp
28413,2026-04-02 16:56:05,20260402,Intake,Phone,1039,18.9,216.7,25.8,0,1,1,FollowUp
28414,2026-04-02 16:38:33,20260402,GeneralSupp,Phone,1004,11.9,112.0,36.4,0,1,1,Transferred
28415,2026-04-02 16:02:42,20260402,Intake,Phone,1029,59.5,288.0,87.5,0,1,0,Resolved
28416,2026-04-02 16:25:55,20260402,GeneralSupp,Phone,1006,24.9,535.8,79.3,0,1,0,Resolved
28417,2026-04-02 16:01:21,20260402,Intake,Phone,1027,25.5,426.7,39.4,0,1,0,Resolved
28418,2026-04-02 16:00:43,20260402,GeneralSupp,Phone,1018,13.6,101.1,87.7,0,1,1,Resolved
28419,2026-04-02 16:29:45,20260402,GeneralSupp,Phone,1035,7.6,142.8,68.2,0,1,1,Escalated
28420,2026-04-02 16:45:06,20260402,Crisis,Phone,1002,19.7,857.6,43.4,0,1,1,Resolved
28421,2026-04-02 16:42:15,20260402,Intake,Phone,1023,37.8,210.4,81.5,0,1,0,Resolved
28422,2026-04-02 16:06:57,20260402,Crisis,Phone,1008,30.9,630.7,16.6,0,1,0,Resolved
28423,2026-04-02 16:33:32,20260402,GeneralSupp,Phone,1032,15.9,160.4,71.7,0,1,1,Resolved
28424,2026-04-02 17:51:39,20260402,Intake,Phone,1040,28.5,205.4,44.1,0,1,0,Resolved
28425,2026-04-02 17:30:36,20260402,Intake,Phone,1026,18.5,318.0,32.5,0,1,1,FollowUp
28426,2026-04-02 17:20:44,20260402,Intake,Phone,1022,2.2,302.7,18.1,0,1,1,Escalated
28427,2026-04-02 17:54:06,20260402,Crisis,Phone,1003,3.9,502.5,54.0,0,1,1,Transferred
28428,2026-04-02 17:08:04,20260402,GeneralSupp,Phone,1003,5.2,227.8,18.1,0,1,1,Resolved
28429,2026-04-02 17:44:26,20260402,GeneralChat,Chat,1035,8.1,378.9,55.5,0,1,1,Resolved
28430,2026-04-02 17:48:31,20260402,GeneralChat,Chat,1008,12.8,486.0,83.8,0,1,1,Resolved
28431,2026-04-02 17:13:48,20260402,Intake,Phone,1024,6.0,176.3,21.6,0,1,1,FollowUp
28432,2026-04-02 17:43:28,20260402,GeneralSupp,Phone,1034,2.8,133.1,87.8,0,1,1,Resolved
28433,2026-04-02 17:53:38,20260402,GeneralSupp,Phone,1003,7.5,436.5,77.1,0,1,1,Resolved
28434,2026-04-02 17:42:37,20260402,GeneralSupp,Phone,1001,13.0,263.4,84.7,0,1,1,Transferred
28435,2026-04-02 17:10:35,20260402,GeneralChat,Chat,1017,25.0,795.0,30.2,0,1,0,Resolved
28436,2026-04-02 17:21:33,20260402,Intake,Phone,1005,6.6,367.4,16.4,0,1,1,Escalated
28437,2026-04-02 17:31:48,20260402,Crisis,Phone,1038,14.2,776.1,33.6,0,1,1,Resolved
28438,2026-04-02 17:56:38,20260402,Intake,Phone,1003,11.9,265.1,35.5,0,1,1,Resolved
28439,2026-04-02 17:46:26,20260402,Intake,Phone,1028,4.1,685.8,75.7,0,1,1,Resolved
28440,2026-04-02 17:24:27,20260402,GeneralChat,Chat,1013,15.7,386.3,81.3,0,1,1,Resolved
28441,2026-04-02 17:10:23,20260402,GeneralChat,Chat,1005,38.8,1739.0,63.3,0,1,0,Resolved
28442,2026-04-02 17:44:40,20260402,Intake,Phone,1025,6.2,325.8,61.9,0,1,1,Resolved
28443,2026-04-02 17:13:42,20260402,GeneralSupp,Phone,1008,27.6,283.5,76.0,0,1,0,Resolved
28444,2026-04-02 17:08:37,20260402,GeneralChat,Chat,1037,7.8,647.8,22.0,0,1,1,Transferred
28445,2026-04-02 17:10:40,20260402,Crisis,Phone,1006,8.8,767.1,62.2,0,1,1,Resolved
28446,2026-04-02 17:19:24,20260402,Intake,Phone,1009,16.5,167.5,88.2,0,1,1,Resolved
28447,2026-04-02 17:53:23,20260402,GeneralChat,Chat,1022,25.4,432.8,16.4,0,1,0,Escalated
28448,2026-04-02 18:04:54,20260402,Intake,Phone,1024,43.2,181.8,72.4,0,1,0,Escalated
28449,2026-04-02 18:08:06,20260402,GeneralSupp,Phone,1011,13.0,204.2,75.7,0,1,1,Resolved
28450,2026-04-02 18:36:49,20260402,Intake,Phone,1032,3.3,451.9,47.4,0,1,1,Escalated
28451,2026-04-02 18:31:22,20260402,GeneralChat,Chat,1019,24.4,186.6,79.5,0,1,0,Resolved
28452,2026-04-02 18:30:27,20260402,Intake,Phone,1018,12.4,240.8,68.4,0,1,1,Escalated
28453,2026-04-02 18:33:45,20260402,Intake,Phone,1003,16.4,343.9,75.2,0,1,1,Resolved
28454,2026-04-02 18:42:58,20260402,Intake,Phone,1008,28.9,599.9,26.2,0,1,0,Resolved
28455,2026-04-02 18:47:18,20260402,Intake,Phone,1037,5.2,319.0,58.2,0,1,1,Transferred
28456,2026-04-02 18:25:10,20260402,GeneralSupp,Phone,1038,4.4,285.8,79.1,0,1,1,Resolved
28457,2026-04-02 18:37:03,20260402,GeneralSupp,Phone,1001,9.5,200.1,81.2,0,1,1,Transferred
28458,2026-04-02 18:10:45,20260402,GeneralChat,Chat,1025,10.6,157.4,43.6,0,1,1,Resolved
28459,2026-04-02 18:07:49,20260402,GeneralChat,Chat,,4.5,0.0,0.0,1,0,0,Abandoned
28460,2026-04-02 18:10:06,20260402,Intake,Phone,1022,15.9,331.6,44.4,0,1,1,Transferred
28461,2026-04-02 18:30:08,20260402,GeneralSupp,Phone,1017,23.1,152.8,42.1,0,1,0,Resolved
28462,2026-04-02 19:46:10,20260402,Intake,Phone,,13.3,0.0,0.0,1,0,0,Abandoned
28463,2026-04-02 19:00:29,20260402,Intake,Phone,1002,11.8,389.3,38.5,0,1,1,Resolved
28464,2026-04-02 19:45:03,20260402,Intake,Phone,1039,3.2,245.3,78.1,0,1,1,Resolved
28465,2026-04-02 19:09:30,20260402,GeneralSupp,Phone,,17.2,0.0,0.0,1,0,0,Abandoned
28466,2026-04-02 19:48:14,20260402,GeneralChat,Chat,1011,10.8,497.5,56.2,0,1,1,Resolved
28467,2026-04-02 19:22:32,20260402,GeneralSupp,Phone,1034,14.9,230.6,32.2,0,1,1,FollowUp
28468,2026-04-02 19:03:31,20260402,Crisis,Phone,1026,6.5,587.0,32.0,0,1,1,Resolved
28469,2026-04-02 20:03:27,20260402,Intake,Phone,1036,2.6,206.3,60.0,0,1,1,Resolved
28470,2026-04-02 20:38:20,20260402,GeneralSupp,Phone,1030,7.0,288.9,74.1,0,1,1,Resolved
28471,2026-04-03 07:13:07,20260403,GeneralChat,Chat,1018,19.2,190.1,77.0,0,1,1,Escalated
28472,2026-04-03 07:38:32,20260403,GeneralChat,Chat,1028,17.4,589.9,58.1,0,1,1,Resolved
28473,2026-04-03 07:26:34,20260403,GeneralSupp,Phone,1020,3.3,461.6,44.2,0,1,1,Resolved
28474,2026-04-03 07:26:14,20260403,GeneralChat,Chat,1034,38.5,587.8,28.3,0,1,0,Resolved
28475,2026-04-03 07:32:45,20260403,GeneralSupp,Phone,1037,4.8,297.4,71.7,0,1,1,FollowUp
28476,2026-04-03 07:48:16,20260403,Crisis,Phone,1025,8.4,498.4,55.5,0,1,1,FollowUp
28477,2026-04-03 07:53:24,20260403,GeneralSupp,Phone,1035,10.3,234.7,60.2,0,1,1,Escalated
28478,2026-04-03 07:33:13,20260403,GeneralSupp,Phone,1034,8.4,212.3,54.5,0,1,1,Resolved
28479,2026-04-03 07:26:31,20260403,GeneralChat,Chat,1032,28.7,256.3,22.7,0,1,0,Resolved
28480,2026-04-03 07:11:47,20260403,GeneralChat,Chat,1009,26.2,316.4,56.5,0,1,0,Resolved
28481,2026-04-03 07:19:00,20260403,Crisis,Phone,1028,13.3,923.1,45.2,0,1,1,FollowUp
28482,2026-04-03 07:12:12,20260403,Intake,Phone,1034,30.5,248.2,52.9,0,1,0,Resolved
28483,2026-04-03 07:02:31,20260403,GeneralChat,Chat,1013,7.7,541.3,85.9,0,1,1,Resolved
28484,2026-04-03 07:39:56,20260403,GeneralChat,Chat,1025,8.2,574.1,75.5,0,1,1,Resolved
28485,2026-04-03 08:10:09,20260403,Intake,Phone,1040,17.9,175.9,18.1,0,1,1,FollowUp
28486,2026-04-03 08:39:59,20260403,Intake,Phone,1020,15.1,383.4,84.5,0,1,1,Escalated
28487,2026-04-03 08:37:55,20260403,Crisis,Phone,1026,3.9,288.0,16.2,0,1,1,Escalated
28488,2026-04-03 08:00:32,20260403,Intake,Phone,,5.2,0.0,0.0,1,0,0,Abandoned
28489,2026-04-03 08:36:06,20260403,Intake,Phone,1008,12.2,334.5,76.7,0,1,1,Escalated
28490,2026-04-03 08:30:54,20260403,GeneralSupp,Phone,1036,11.4,301.7,84.3,0,1,1,Resolved
28491,2026-04-03 08:00:06,20260403,GeneralChat,Chat,1003,7.4,194.0,52.2,0,1,1,Resolved
28492,2026-04-03 08:35:21,20260403,GeneralSupp,Phone,1026,4.6,274.1,86.9,0,1,1,Resolved
28493,2026-04-03 08:34:34,20260403,GeneralSupp,Phone,1011,14.1,258.2,40.8,0,1,1,FollowUp
28494,2026-04-03 08:35:38,20260403,GeneralSupp,Phone,1011,23.7,270.1,17.6,0,1,0,Resolved
28495,2026-04-03 08:41:27,20260403,GeneralSupp,Phone,1037,65.8,334.9,87.1,0,1,0,Resolved
28496,2026-04-03 08:07:18,20260403,GeneralChat,Chat,1014,49.2,398.7,64.6,0,1,0,Resolved
28497,2026-04-03 08:50:41,20260403,GeneralChat,Chat,1039,79.9,848.5,56.0,0,1,0,Resolved
28498,2026-04-03 08:05:07,20260403,Intake,Phone,1026,7.6,307.5,30.0,0,1,1,Resolved
28499,2026-04-03 08:23:13,20260403,Intake,Phone,1016,11.9,401.0,18.1,0,1,1,Resolved
28500,2026-04-03 08:21:31,20260403,GeneralSupp,Phone,1012,12.6,225.0,80.6,0,1,1,Resolved
28501,2026-04-03 09:57:02,20260403,GeneralSupp,Phone,1005,30.1,117.9,43.1,0,1,0,Resolved
28502,2026-04-03 09:56:30,20260403,Intake,Phone,1009,16.8,303.4,65.3,0,1,1,Resolved
28503,2026-04-03 09:22:09,20260403,Intake,Phone,1021,17.3,207.6,23.5,0,1,1,Resolved
28504,2026-04-03 09:56:11,20260403,GeneralChat,Chat,1016,8.6,459.8,39.8,0,1,1,Escalated
28505,2026-04-03 09:42:29,20260403,GeneralSupp,Phone,,33.1,0.0,0.0,1,0,0,Abandoned
28506,2026-04-03 09:28:33,20260403,Intake,Phone,1020,10.3,332.0,37.2,0,1,1,Resolved
28507,2026-04-03 09:34:19,20260403,GeneralSupp,Phone,1031,13.0,567.8,71.5,0,1,1,Escalated
28508,2026-04-03 09:54:16,20260403,Intake,Phone,1026,13.5,211.0,28.4,0,1,1,Resolved
28509,2026-04-03 09:21:38,20260403,GeneralChat,Chat,1039,8.0,379.7,87.1,0,1,1,Resolved
28510,2026-04-03 09:42:38,20260403,GeneralSupp,Phone,1022,14.6,184.6,79.5,0,1,1,Resolved
28511,2026-04-03 09:45:46,20260403,Intake,Phone,1032,33.0,368.3,52.3,0,1,0,Resolved
28512,2026-04-03 09:52:51,20260403,Intake,Phone,1033,8.9,329.2,19.1,0,1,1,Resolved
28513,2026-04-03 09:48:21,20260403,GeneralChat,Chat,1016,30.5,301.4,62.7,0,1,0,Resolved
28514,2026-04-03 09:58:10,20260403,Crisis,Phone,1032,9.9,916.6,49.4,0,1,1,Escalated
28515,2026-04-03 09:09:06,20260403,Intake,Phone,1019,15.3,320.2,24.7,0,1,1,Resolved
28516,2026-04-03 09:40:40,20260403,GeneralSupp,Phone,1033,111.5,242.4,48.6,0,1,0,Resolved
28517,2026-04-03 09:10:48,20260403,GeneralChat,Chat,1017,39.3,254.3,60.4,0,1,0,Resolved
28518,2026-04-03 09:14:52,20260403,Crisis,Phone,1018,25.0,625.2,59.0,0,1,0,Resolved
28519,2026-04-03 09:15:23,20260403,GeneralChat,Chat,1029,5.9,273.0,85.9,0,1,1,FollowUp
28520,2026-04-03 09:52:12,20260403,Intake,Phone,1008,8.0,310.2,77.4,0,1,1,Resolved
28521,2026-04-03 09:20:38,20260403,Intake,Phone,1008,23.9,348.9,66.7,0,1,0,Resolved
28522,2026-04-03 09:53:04,20260403,Intake,Phone,1023,4.8,324.1,72.7,0,1,1,Resolved
28523,2026-04-03 09:21:51,20260403,Intake,Phone,1036,7.9,502.0,35.5,0,1,1,Resolved
28524,2026-04-03 09:30:56,20260403,Intake,Phone,1007,12.3,454.2,76.5,0,1,1,Resolved
28525,2026-04-03 10:12:46,20260403,Intake,Phone,1006,14.8,250.3,72.2,0,1,1,Resolved
28526,2026-04-03 10:51:06,20260403,GeneralSupp,Phone,1036,44.3,130.2,18.8,0,1,0,Resolved
28527,2026-04-03 10:39:36,20260403,GeneralSupp,Phone,1017,13.1,165.7,80.4,0,1,1,Resolved
28528,2026-04-03 10:59:48,20260403,GeneralChat,Chat,1019,9.9,305.2,68.3,0,1,1,Resolved
28529,2026-04-03 10:05:43,20260403,GeneralSupp,Phone,1019,26.1,244.5,42.8,0,1,0,FollowUp
28530,2026-04-03 10:40:34,20260403,GeneralSupp,Phone,1004,10.2,212.2,18.4,0,1,1,Resolved
28531,2026-04-03 10:14:41,20260403,GeneralChat,Chat,1016,15.1,289.7,20.3,0,1,1,Resolved
28532,2026-04-03 10:23:12,20260403,GeneralChat,Chat,1015,29.6,718.8,16.7,0,1,0,Resolved
28533,2026-04-03 10:11:39,20260403,Intake,Phone,1038,14.3,284.1,29.5,0,1,1,Resolved
28534,2026-04-03 10:57:41,20260403,Crisis,Phone,1015,4.1,936.2,35.7,0,1,1,Resolved
28535,2026-04-03 10:01:16,20260403,Crisis,Phone,1034,36.8,459.9,87.2,0,1,0,Resolved
28536,2026-04-03 10:25:39,20260403,Crisis,Phone,1027,67.5,584.6,51.5,0,1,0,Resolved
28537,2026-04-03 10:16:49,20260403,Intake,Phone,1012,18.3,278.3,35.4,0,1,1,FollowUp
28538,2026-04-03 10:49:14,20260403,Crisis,Phone,1009,7.5,969.2,77.2,0,1,1,Resolved
28539,2026-04-03 10:15:48,20260403,Intake,Phone,1007,4.0,266.8,46.9,0,1,1,Resolved
28540,2026-04-03 10:22:11,20260403,Crisis,Phone,1034,3.7,850.9,75.1,0,1,1,Resolved
28541,2026-04-03 10:28:50,20260403,GeneralChat,Chat,1031,17.1,268.9,19.2,0,1,1,Resolved
28542,2026-04-03 10:47:21,20260403,Crisis,Phone,1008,13.6,716.6,42.4,0,1,1,FollowUp
28543,2026-04-03 10:03:59,20260403,GeneralSupp,Phone,1016,17.7,391.1,62.4,0,1,1,Resolved
28544,2026-04-03 10:42:17,20260403,Intake,Phone,1003,4.2,496.9,77.7,0,1,1,Resolved
28545,2026-04-03 10:08:02,20260403,GeneralChat,Chat,1030,15.3,907.0,69.4,0,1,1,Escalated
28546,2026-04-03 10:21:34,20260403,GeneralChat,Chat,1004,8.1,682.6,62.0,0,1,1,Resolved
28547,2026-04-03 10:53:09,20260403,GeneralSupp,Phone,1012,7.4,251.6,64.9,0,1,1,Escalated
28548,2026-04-03 10:03:22,20260403,Intake,Phone,1012,34.7,244.1,38.5,0,1,0,Resolved
28549,2026-04-03 10:25:33,20260403,GeneralSupp,Phone,1008,28.2,442.0,81.0,0,1,0,Resolved
28550,2026-04-03 10:00:35,20260403,Intake,Phone,1013,85.5,148.7,27.0,0,1,0,Resolved
28551,2026-04-03 10:31:38,20260403,GeneralSupp,Phone,1029,18.5,258.1,47.4,0,1,1,Resolved
28552,2026-04-03 10:32:53,20260403,GeneralSupp,Phone,1029,5.3,130.1,46.0,0,1,1,Resolved
28553,2026-04-03 11:32:58,20260403,Intake,Phone,1040,8.8,218.1,46.7,0,1,1,Resolved
28554,2026-04-03 11:23:48,20260403,Crisis,Phone,1004,4.4,774.4,16.4,0,1,1,Resolved
28555,2026-04-03 11:14:14,20260403,GeneralSupp,Phone,1004,7.7,324.0,70.2,0,1,1,Escalated
28556,2026-04-03 11:53:10,20260403,Crisis,Phone,1023,42.0,561.1,89.8,0,1,0,Resolved
28557,2026-04-03 11:31:43,20260403,Intake,Phone,1039,2.9,442.5,40.9,0,1,1,Resolved
28558,2026-04-03 11:30:44,20260403,GeneralChat,Chat,1038,14.0,326.9,84.2,0,1,1,Resolved
28559,2026-04-03 11:53:59,20260403,GeneralChat,Chat,1025,6.1,133.3,23.1,0,1,1,Resolved
28560,2026-04-03 11:08:17,20260403,Crisis,Phone,1028,7.1,494.3,81.1,0,1,1,Resolved
28561,2026-04-03 11:38:55,20260403,GeneralChat,Chat,1026,19.2,248.1,17.2,0,1,1,Resolved
28562,2026-04-03 11:03:57,20260403,Intake,Phone,1017,23.7,195.5,69.7,0,1,0,Resolved
28563,2026-04-03 11:23:15,20260403,Intake,Phone,1007,8.4,268.1,42.3,0,1,1,Resolved
28564,2026-04-03 11:21:44,20260403,GeneralSupp,Phone,1023,19.0,301.3,18.9,0,1,1,Resolved
28565,2026-04-03 11:54:42,20260403,GeneralSupp,Phone,1022,66.4,172.4,50.3,0,1,0,Escalated
28566,2026-04-03 11:32:14,20260403,Intake,Phone,1019,13.3,203.8,35.5,0,1,1,Resolved
28567,2026-04-03 11:26:19,20260403,Crisis,Phone,1003,12.8,770.7,54.4,0,1,1,Resolved
28568,2026-04-03 11:30:27,20260403,Intake,Phone,1019,9.5,369.8,85.8,0,1,1,Resolved
28569,2026-04-03 11:55:06,20260403,GeneralSupp,Phone,1024,14.0,131.9,70.2,0,1,1,FollowUp
28570,2026-04-03 11:34:35,20260403,GeneralSupp,Phone,1001,14.8,182.2,56.7,0,1,1,Resolved
28571,2026-04-03 11:57:46,20260403,GeneralSupp,Phone,1036,38.8,260.5,20.2,0,1,0,Resolved
28572,2026-04-03 11:39:16,20260403,Intake,Phone,1015,17.9,272.2,32.6,0,1,1,Resolved
28573,2026-04-03 11:09:12,20260403,Intake,Phone,1016,9.4,352.8,49.2,0,1,1,Resolved
28574,2026-04-03 11:50:41,20260403,GeneralSupp,Phone,1027,17.7,179.7,28.9,0,1,1,Resolved
28575,2026-04-03 11:14:52,20260403,Intake,Phone,1026,18.7,146.9,66.8,0,1,1,Resolved
28576,2026-04-03 11:33:36,20260403,GeneralSupp,Phone,1026,31.0,313.0,26.5,0,1,0,Resolved
28577,2026-04-03 11:22:34,20260403,Intake,Phone,1037,16.9,436.2,46.4,0,1,1,Resolved
28578,2026-04-03 11:45:41,20260403,Crisis,Phone,1017,37.3,675.9,71.1,0,1,0,Resolved
28579,2026-04-03 11:51:37,20260403,GeneralChat,Chat,1013,8.0,320.0,89.5,0,1,1,Resolved
28580,2026-04-03 11:11:44,20260403,GeneralSupp,Phone,1028,10.1,468.3,47.5,0,1,1,Resolved
28581,2026-04-03 11:34:26,20260403,GeneralChat,Chat,1019,10.2,392.0,28.1,0,1,1,Resolved
28582,2026-04-03 11:52:15,20260403,GeneralChat,Chat,1017,47.2,272.7,60.1,0,1,0,Resolved
28583,2026-04-03 11:10:45,20260403,Intake,Phone,1031,52.7,260.8,59.5,0,1,0,Resolved
28584,2026-04-03 11:05:12,20260403,Intake,Phone,1018,20.8,369.3,58.6,0,1,0,Resolved
28585,2026-04-03 11:16:21,20260403,GeneralSupp,Phone,1027,21.9,218.8,87.7,0,1,0,Resolved
28586,2026-04-03 11:22:38,20260403,GeneralSupp,Phone,1030,8.6,432.0,43.4,0,1,1,Escalated
28587,2026-04-03 11:59:50,20260403,Crisis,Phone,1010,65.0,634.0,29.0,0,1,0,Resolved
28588,2026-04-03 11:42:54,20260403,GeneralChat,Chat,1026,13.1,358.2,35.8,0,1,1,FollowUp
28589,2026-04-03 11:47:55,20260403,GeneralSupp,Phone,1009,29.4,248.6,79.0,0,1,0,Escalated
28590,2026-04-03 11:45:28,20260403,Intake,Phone,1030,14.6,498.5,83.2,0,1,1,Resolved
28591,2026-04-03 11:41:56,20260403,GeneralSupp,Phone,1039,11.6,154.5,58.2,0,1,1,Escalated
28592,2026-04-03 11:25:27,20260403,Intake,Phone,1034,21.7,298.0,79.0,0,1,0,Resolved
28593,2026-04-03 11:02:36,20260403,Intake,Phone,1018,10.8,284.6,70.8,0,1,1,Resolved
28594,2026-04-03 11:18:58,20260403,Intake,Phone,1037,14.0,442.4,78.6,0,1,1,Resolved
28595,2026-04-03 11:56:34,20260403,GeneralChat,Chat,1017,22.1,546.1,30.9,0,1,0,Escalated
28596,2026-04-03 11:57:07,20260403,GeneralSupp,Phone,1003,25.6,187.1,22.1,0,1,0,Transferred
28597,2026-04-03 11:15:55,20260403,Crisis,Phone,1008,14.1,594.3,43.9,0,1,1,Resolved
28598,2026-04-03 11:25:32,20260403,GeneralSupp,Phone,,36.9,0.0,0.0,1,0,0,Abandoned
28599,2026-04-03 11:55:09,20260403,GeneralChat,Chat,1026,16.4,554.7,77.4,0,1,1,Resolved
28600,2026-04-03 11:06:06,20260403,GeneralSupp,Phone,1019,7.7,188.8,47.8,0,1,1,FollowUp
28601,2026-04-03 11:16:38,20260403,Intake,Phone,1003,19.5,276.1,59.8,0,1,1,Escalated
28602,2026-04-03 11:31:26,20260403,Crisis,Phone,1035,16.1,529.9,25.8,0,1,1,Resolved
28603,2026-04-03 11:48:19,20260403,Intake,Phone,1040,4.0,184.7,70.7,0,1,1,Resolved
28604,2026-04-03 11:22:32,20260403,Intake,Phone,1038,28.4,225.4,55.3,0,1,0,FollowUp
28605,2026-04-03 11:25:29,20260403,GeneralChat,Chat,1036,15.4,492.5,38.4,0,1,1,Resolved
28606,2026-04-03 12:57:43,20260403,GeneralChat,Chat,1024,19.5,649.9,31.5,0,1,1,Escalated
28607,2026-04-03 12:46:46,20260403,GeneralChat,Chat,1025,16.4,361.3,69.6,0,1,1,Resolved
28608,2026-04-03 12:47:46,20260403,GeneralSupp,Phone,1002,6.4,304.6,64.1,0,1,1,Escalated
28609,2026-04-03 12:06:15,20260403,Intake,Phone,1014,47.0,218.4,48.4,0,1,0,Resolved
28610,2026-04-03 12:15:37,20260403,Intake,Phone,1027,22.2,466.4,81.4,0,1,0,Resolved
28611,2026-04-03 12:08:39,20260403,GeneralSupp,Phone,1015,39.0,213.7,45.0,0,1,0,Resolved
28612,2026-04-03 12:19:51,20260403,Intake,Phone,1028,5.8,328.7,50.6,0,1,1,Resolved
28613,2026-04-03 12:52:47,20260403,GeneralSupp,Phone,1018,28.2,166.9,35.7,0,1,0,Resolved
28614,2026-04-03 12:11:48,20260403,Crisis,Phone,1021,43.8,546.5,83.0,0,1,0,Resolved
28615,2026-04-03 12:08:05,20260403,GeneralSupp,Phone,,10.2,0.0,0.0,1,0,0,Abandoned
28616,2026-04-03 12:40:16,20260403,GeneralSupp,Phone,1011,8.1,502.0,23.6,0,1,1,Escalated
28617,2026-04-03 12:13:51,20260403,Intake,Phone,1011,47.4,701.9,21.3,0,1,0,Resolved
28618,2026-04-03 12:07:44,20260403,GeneralSupp,Phone,1010,21.6,221.4,70.1,0,1,0,FollowUp
28619,2026-04-03 12:43:58,20260403,GeneralSupp,Phone,1016,59.5,193.2,43.3,0,1,0,FollowUp
28620,2026-04-03 12:59:42,20260403,Intake,Phone,1008,27.9,170.2,83.5,0,1,0,Transferred
28621,2026-04-03 12:05:16,20260403,Intake,Phone,1009,25.6,270.4,40.2,0,1,0,Escalated
28622,2026-04-03 12:07:44,20260403,GeneralSupp,Phone,1005,27.1,164.6,42.5,0,1,0,Resolved
28623,2026-04-03 12:42:22,20260403,Crisis,Phone,1025,31.2,756.6,66.8,0,1,0,Resolved
28624,2026-04-03 12:16:24,20260403,Intake,Phone,1007,27.6,506.6,19.7,0,1,0,Resolved
28625,2026-04-03 12:29:28,20260403,Intake,Phone,1021,18.4,663.6,76.2,0,1,1,Escalated
28626,2026-04-03 12:18:55,20260403,GeneralChat,Chat,1031,16.5,299.1,21.0,0,1,1,Resolved
28627,2026-04-03 12:39:32,20260403,Intake,Phone,1011,53.4,360.9,86.3,0,1,0,Resolved
28628,2026-04-03 12:01:28,20260403,Intake,Phone,1029,4.4,569.7,38.4,0,1,1,Resolved
28629,2026-04-03 12:04:52,20260403,GeneralChat,Chat,1008,11.9,432.4,82.6,0,1,1,Resolved
28630,2026-04-03 12:22:47,20260403,GeneralSupp,Phone,1031,36.5,223.9,44.9,0,1,0,Resolved
28631,2026-04-03 12:11:59,20260403,Intake,Phone,1010,37.2,273.4,72.1,0,1,0,Resolved
28632,2026-04-03 12:25:11,20260403,GeneralChat,Chat,1016,9.1,326.7,50.3,0,1,1,Resolved
28633,2026-04-03 12:04:34,20260403,Crisis,Phone,1021,43.1,752.6,80.5,0,1,0,Resolved
28634,2026-04-03 12:55:46,20260403,GeneralSupp,Phone,1021,27.9,321.7,73.5,0,1,0,Resolved
28635,2026-04-03 12:37:11,20260403,Intake,Phone,1029,35.5,333.5,37.2,0,1,0,Resolved
28636,2026-04-03 12:56:56,20260403,GeneralChat,Chat,1036,52.0,584.9,74.8,0,1,0,Resolved
28637,2026-04-03 12:12:47,20260403,Intake,Phone,,101.4,0.0,0.0,1,0,0,Abandoned
28638,2026-04-03 12:36:24,20260403,GeneralSupp,Phone,1024,9.2,154.4,84.4,0,1,1,Escalated
28639,2026-04-03 12:10:36,20260403,Intake,Phone,1038,12.2,295.9,48.7,0,1,1,Resolved
28640,2026-04-03 12:14:16,20260403,Intake,Phone,1037,33.7,470.0,38.2,0,1,0,Resolved
28641,2026-04-03 12:55:10,20260403,GeneralChat,Chat,1025,21.6,251.6,77.6,0,1,0,FollowUp
28642,2026-04-03 12:07:30,20260403,GeneralSupp,Phone,,69.0,0.0,0.0,1,0,0,Abandoned
28643,2026-04-03 12:43:48,20260403,Crisis,Phone,1033,32.4,266.9,84.3,0,1,0,Resolved
28644,2026-04-03 12:34:28,20260403,GeneralChat,Chat,1020,13.8,283.5,74.3,0,1,1,Resolved
28645,2026-04-03 12:14:50,20260403,GeneralChat,Chat,1038,41.8,170.2,82.2,0,1,0,Escalated
28646,2026-04-03 12:24:29,20260403,GeneralSupp,Phone,1015,14.0,259.3,65.0,0,1,1,Escalated
28647,2026-04-03 12:24:01,20260403,GeneralSupp,Phone,1010,26.0,232.8,35.6,0,1,0,Resolved
28648,2026-04-03 12:07:01,20260403,Intake,Phone,1021,52.0,199.0,85.6,0,1,0,Resolved
28649,2026-04-03 12:42:57,20260403,GeneralSupp,Phone,1015,25.8,215.0,72.8,0,1,0,Resolved
28650,2026-04-03 12:17:04,20260403,Intake,Phone,1009,20.3,446.2,83.9,0,1,0,Resolved
28651,2026-04-03 12:21:05,20260403,Intake,Phone,1035,22.7,260.4,89.5,0,1,0,Resolved
28652,2026-04-03 12:51:48,20260403,Intake,Phone,1040,26.9,299.5,80.8,0,1,0,FollowUp
28653,2026-04-03 12:57:12,20260403,Crisis,Phone,1018,19.6,1074.3,62.4,0,1,1,Transferred
28654,2026-04-03 12:24:04,20260403,GeneralChat,Chat,1035,13.8,411.1,50.8,0,1,1,Escalated
28655,2026-04-03 12:59:04,20260403,Intake,Phone,1026,23.8,222.7,26.1,0,1,0,Resolved
28656,2026-04-03 12:41:24,20260403,GeneralSupp,Phone,1021,12.2,232.8,50.0,0,1,1,Resolved
28657,2026-04-03 12:31:02,20260403,Crisis,Phone,1006,29.5,371.7,77.8,0,1,0,Resolved
28658,2026-04-03 12:22:50,20260403,Intake,Phone,1038,10.7,273.1,67.2,0,1,1,Resolved
