agent_id,date_key,scheduled_minutes,actual_minutes
1040,20260422,480,450
1011,20260422,480,432
1028,20260422,480,438
1016,20260422,480,500
1019,20260423,480,432
1031,20260423,480,447
1006,20260423,480,473
1039,20260423,480,493
1023,20260423,480,471
1027,20260423,480,427
1016,20260423,480,428
1012,20260423,480,439
1017,20260423,480,444
1035,20260423,480,473
1032,20260423,480,456
1009,20260423,480,456
1028,20260423,480,494
1004,20260423,480,441
1037,20260423,480,453
1036,20260423,480,435
1003,20260423,480,408
1021,20260423,480,431
1007,20260423,480,409
1018,20260423,480,451
1030,20260423,480,435
1005,20260423,480,454
1025,20260423,480,464
1029,20260423,480,406
1001,20260423,480,444
1033,20260423,480,459
1010,20260423,480,450
1020,20260423,480,446
1015,20260423,480,422
1002,20260423,480,396
1008,20260423,480,452
1011,20260423,480,483
1014,20260423,480,438
1022,20260423,480,426
1010,20260424,480,388
1009,20260424,480,496
1019,20260424,480,428
1027,20260424,480,464
1037,20260424,480,386
1031,20260424,480,449
1006,20260424,480,392
1029,20260424,480,440
1001,20260424,480,454
1004,20260424,480,430
1008,20260424,480,432
1017,20260424,480,412
1002,20260424,480,472
1003,20260424,480,456
1013,20260424,480,459
1026,20260424,480,453
1028,20260424,480,502
1032,20260424,480,408
1038,20260424,480,409
1020,20260424,480,425
1021,20260424,480,487
1039,20260424,480,424
1025,20260424,480,460
1018,20260424,480,432
1022,20260424,480,473
1005,20260424,480,469
1015,20260424,480,416
1035,20260424,480,375
1036,20260424,480,463
1016,20260424,480,421
1030,20260424,480,450
1023,20260424,480,453
1012,20260424,480,458
1007,20260424,480,464
1037,20260425,480,444
1030,20260425,480,451
1010,20260425,480,479
1036,20260425,480,459
1025,20260425,480,434
1007,20260425,480,461
1028,20260425,480,411
1032,20260425,480,421
1011,20260425,480,431
1038,20260425,480,461
1012,20260425,480,417
1014,20260425,480,436
1004,20260425,480,405
1027,20260425,480,438
1016,20260425,480,380
1003,20260425,480,457
1008,20260426,480,458
1029,20260426,480,413
1025,20260426,480,409
1038,20260426,480,467
1021,20260426,480,455
1019,20260426,480,405
1014,20260426,480,480
1026,20260426,480,428
1031,20260426,480,497
1027,20260426,480,446
1010,20260426,480,491
1022,20260426,480,442
1036,20260426,480,423
1015,20260426,480,504
1005,20260426,480,459
1007,20260426,480,438
1014,20260427,480,391
1035,20260427,480,413
1002,20260427,480,447
1004,20260427,480,422
1038,20260427,480,418
1040,20260427,480,400
1007,20260427,480,476
1025,20260427,480,430
1013,20260427,480,464
1009,20260427,480,471
1018,20260427,480,410
1017,20260427,480,471
1006,20260427,480,431
1019,20260427,480,413
1031,20260427,480,410
1021,20260427,480,411
1039,20260427,480,457
1022,20260427,480,474
1024,20260427,480,463
1032,20260427,480,476
1010,20260427,480,430
1015,20260427,480,434
1030,20260427,480,487
1016,20260427,480,460
1008,20260427,480,433
1036,20260427,480,452
1003,20260427,480,482
1012,20260427,480,457
1001,20260427,480,437
1026,20260427,480,419
1027,20260427,480,437
1020,20260427,480,437
1034,20260427,480,461
1011,20260427,480,431
1037,20260428,480,409
1010,20260428,480,454
1019,20260428,480,422
1014,20260428,480,461
1005,20260428,480,429
1038,20260428,480,428
1023,20260428,480,446
1024,20260428,480,424
1033,20260428,480,445
1021,20260428,480,419
1011,20260428,480,433
1032,20260428,480,453
1040,20260428,480,421
1018,20260428,480,427
1001,20260428,480,435
1004,20260428,480,415
1025,20260428,480,436
1027,20260428,480,461
1016,20260428,480,398
1020,20260428,480,419
1035,20260428,480,432
1026,20260428,480,462
1015,20260428,480,443
1022,20260428,480,424
1002,20260428,480,476
1006,20260428,480,465
1013,20260428,480,445
1003,20260428,480,504
1028,20260428,480,438
1012,20260428,480,425
1007,20260428,480,423
1017,20260428,480,504
1036,20260428,480,481
1030,20260428,480,454
1039,20260429,480,456
1010,20260429,480,446
1024,20260429,480,433
1034,20260429,480,367
1014,20260429,480,429
1017,20260429,480,492
1012,20260429,480,428
1035,20260429,480,485
1032,20260429,480,428
1040,20260429,480,460
1003,20260429,480,447
1005,20260429,480,455
1027,20260429,480,470
1016,20260429,480,463
1018,20260429,480,432
1028,20260429,480,412
1002,20260429,480,420
1013,20260429,480,465
1009,20260429,480,486
1036,20260429,480,440
1038,20260429,480,477
1006,20260429,480,469
1004,20260429,480,456
1001,20260429,480,499
1011,20260429,480,477
1020,20260429,480,450
1023,20260429,480,407
1031,20260429,480,474
1030,20260429,480,427
1037,20260429,480,419
1029,20260429,480,471
1026,20260429,480,391
1015,20260429,480,468
1025,20260429,480,466
1005,20260430,480,478
1008,20260430,480,439
1026,20260430,480,465
1011,20260430,480,457
1017,20260430,480,414
1007,20260430,480,431
1004,20260430,480,435
1016,20260430,480,448
1027,20260430,480,405
1014,20260430,480,444
1015,20260430,480,462
1038,20260430,480,436
1013,20260430,480,488
1012,20260430,480,454
1023,20260430,480,419
1010,20260430,480,460
1028,20260430,480,417
1003,20260430,480,463
1040,20260430,480,437
1036,20260430,480,473
1024,20260430,480,357
1009,20260430,480,432
1002,20260430,480,398
1001,20260430,480,480
1030,20260430,480,412
1018,20260430,480,456
1006,20260430,480,441
1035,20260430,480,459
1025,20260430,480,446
1037,20260430,480,461
1022,20260430,480,407
1019,20260430,480,420
1033,20260430,480,488
1034,20260430,480,394
1021,20260501,480,465
1039,20260501,480,413
1019,20260501,480,415
1015,20260501,480,407
1028,20260501,480,439
1008,20260501,480,416
1022,20260501,480,458
1032,20260501,480,419
1011,20260501,480,441
1023,20260501,480,406
1029,20260501,480,444
1013,20260501,480,457
1004,20260501,480,422
1014,20260501,480,464
1010,20260501,480,454
1026,20260501,480,424
1003,20260501,480,463
1038,20260501,480,484
1040,20260501,480,485
1030,20260501,480,473
1027,20260501,480,452
1012,20260501,480,417
1025,20260501,480,395
1009,20260501,480,438
1002,20260501,480,417
1001,20260501,480,414
1016,20260501,480,465
1006,20260501,480,504
1005,20260501,480,471
1037,20260501,480,399
1035,20260501,480,494
1024,20260501,480,384
1031,20260501,480,444
1020,20260501,480,393
1040,20260502,480,455
1014,20260502,480,438
1029,20260502,480,421
1008,20260502,480,448
1001,20260502,480,471
1032,20260502,480,402
1034,20260502,480,388
1037,20260502,480,422
1026,20260502,480,446
1039,20260502,480,473
1021,20260502,480,490
1023,20260502,480,472
1002,20260502,480,454
1033,20260502,480,418
1015,20260502,480,452
1007,20260502,480,406
1025,20260503,480,504
1006,20260503,480,403
1014,20260503,480,433
1017,20260503,480,419
1038,20260503,480,456
1011,20260503,480,504
1030,20260503,480,450
1023,20260503,480,437
1021,20260503,480,438
1032,20260503,480,470
1002,20260503,480,481
1020,20260503,480,491
1013,20260503,480,445
1016,20260503,480,416
1022,20260503,480,417
1028,20260503,480,408
1025,20260504,480,364
1016,20260504,480,405
1032,20260504,480,446
1022,20260504,480,400
1005,20260504,480,441
1024,20260504,480,418
1015,20260504,480,439
1027,20260504,480,433
1037,20260504,480,394
1029,20260504,480,456
1018,20260504,480,421
1011,20260504,480,399
1039,20260504,480,421
1020,20260504,480,472
1038,20260504,480,440
1009,20260504,480,438
1003,20260504,480,407
1010,20260504,480,449
1033,20260504,480,466
1021,20260504,480,456
1040,20260504,480,440
1002,20260504,480,449
1023,20260504,480,452
1007,20260504,480,482
1012,20260504,480,487
1001,20260504,480,498
1013,20260504,480,483
1036,20260504,480,499
1008,20260504,480,417
1006,20260504,480,479
1028,20260504,480,410
1017,20260504,480,422
1014,20260504,480,443
1026,20260504,480,449
1011,20260505,480,485
1029,20260505,480,402
1023,20260505,480,479
1040,20260505,480,451
1008,20260505,480,390
1013,20260505,480,415
1032,20260505,480,401
1028,20260505,480,444
1037,20260505,480,457
1004,20260505,480,496
1038,20260505,480,423
1025,20260505,480,459
1018,20260505,480,428
1015,20260505,480,396
1010,20260505,480,432
1014,20260505,480,466
1006,20260505,480,426
1030,20260505,480,412
1007,20260505,480,461
1026,20260505,480,482
1002,20260505,480,432
1031,20260505,480,443
1033,20260505,480,450
1001,20260505,480,497
1019,20260505,480,430
1021,20260505,480,490
1039,20260505,480,449
1020,20260505,480,502
1035,20260505,480,498
1022,20260505,480,481
1027,20260505,480,470
1017,20260505,480,432
1016,20260505,480,492
1003,20260505,480,503
1034,20260506,480,414
1003,20260506,480,431
1023,20260506,480,406
1027,20260506,480,466
1026,20260506,480,388
1037,20260506,480,461
1029,20260506,480,442
1010,20260506,480,475
1031,20260506,480,399
1008,20260506,480,442
1032,20260506,480,442
1006,20260506,480,425
1012,20260506,480,451
1020,20260506,480,451
1033,20260506,480,480
1005,20260506,480,443
1002,20260506,480,474
1030,20260506,480,477
1014,20260506,480,420
1017,20260506,480,437
1040,20260506,480,439
1011,20260506,480,452
1019,20260506,480,412
1022,20260506,480,461
1013,20260506,480,485
1024,20260506,480,443
1007,20260506,480,407
1015,20260506,480,426
1016,20260506,480,437
1009,20260506,480,456
1018,20260506,480,418
1001,20260506,480,476
1004,20260506,480,471
1036,20260506,480,444
1030,20260507,480,451
1025,20260507,480,407
1028,20260507,480,431
1033,20260507,480,466
1032,20260507,480,464
1019,20260507,480,416
1035,20260507,480,449
1015,20260507,480,403
1040,20260507,480,468
1014,20260507,480,451
1036,20260507,480,443
1008,20260507,480,464
1037,20260507,480,440
1004,20260507,480,459
1010,20260507,480,480
1006,20260507,480,449
1026,20260507,480,446
1021,20260507,480,435
1027,20260507,480,441
1022,20260507,480,456
1018,20260507,480,460
1020,20260507,480,457
1031,20260507,480,421
1007,20260507,480,472
1012,20260507,480,444
1013,20260507,480,436
1023,20260507,480,436
1005,20260507,480,456
1038,20260507,480,404
1034,20260507,480,425
1011,20260507,480,410
1001,20260507,480,452
1016,20260507,480,468
1003,20260507,480,463
1016,20260508,480,424
1029,20260508,480,415
1030,20260508,480,469
1036,20260508,480,428
1028,20260508,480,460
1033,20260508,480,449
1004,20260508,480,446
1021,20260508,480,429
1040,20260508,480,476
1015,20260508,480,466
1032,20260508,480,459
1031,20260508,480,471
1011,20260508,480,479
1006,20260508,480,442
1019,20260508,480,407
1025,20260508,480,435
1034,20260508,480,468
1026,20260508,480,421
1010,20260508,480,423
1003,20260508,480,413
1024,20260508,480,426
1002,20260508,480,404
1009,20260508,480,469
1027,20260508,480,416
1038,20260508,480,481
1012,20260508,480,445
1022,20260508,480,439
1037,20260508,480,465
1020,20260508,480,431
1018,20260508,480,411
1017,20260508,480,463
1008,20260508,480,403
1039,20260508,480,455
1023,20260508,480,409
1020,20260509,480,457
1028,20260509,480,460
1031,20260509,480,489
1002,20260509,480,464
1005,20260509,480,440
1024,20260509,480,461
1025,20260509,480,440
1007,20260509,480,424
1026,20260509,480,410
1040,20260509,480,456
1015,20260509,480,447
1022,20260509,480,446
1036,20260509,480,479
1019,20260509,480,415
1009,20260509,480,407
1033,20260509,480,457
1037,20260510,480,420
1012,20260510,480,442
1003,20260510,480,439
1036,20260510,480,481
1021,20260510,480,474
1029,20260510,480,445
1006,20260510,480,489
1039,20260510,480,446
1001,20260510,480,488
1034,20260510,480,401
1038,20260510,480,447
1026,20260510,480,458
1035,20260510,480,424
1014,20260510,480,420
1016,20260510,480,483
1020,20260510,480,429
1025,20260511,480,444
1001,20260511,480,473
1030,20260511,480,432
1027,20260511,480,499
1011,20260511,480,504
1037,20260511,480,437
1038,20260511,480,433
1004,20260511,480,389
1023,20260511,480,449
1012,20260511,480,435
1006,20260511,480,452
1033,20260511,480,442
1039,20260511,480,395
1029,20260511,480,430
1010,20260511,480,468
1017,20260511,480,443
1008,20260511,480,449
1009,20260511,480,424
1015,20260511,480,399
1007,20260511,480,414
1019,20260511,480,420
1028,20260511,480,397
1032,20260511,480,446
1014,20260511,480,382
1002,20260511,480,456
1026,20260511,480,406
1020,20260511,480,374
1003,20260511,480,415
1021,20260511,480,405
1024,20260511,480,429
1013,20260511,480,447
1018,20260511,480,446
1040,20260511,480,450
1035,20260511,480,394
1010,20260512,480,436
1035,20260512,480,469
1037,20260512,480,425
1012,20260512,480,377
1026,20260512,480,432
1023,20260512,480,476
1015,20260512,480,431
1001,20260512,480,462
1034,20260512,480,413
1022,20260512,480,414
1030,20260512,480,458
1002,20260512,480,467
1017,20260512,480,450
1031,20260512,480,463
1025,20260512,480,456
1038,20260512,480,440
1019,20260512,480,479
1032,20260512,480,437
1039,20260512,480,494
1009,20260512,480,427
1005,20260512,480,454
1024,20260512,480,400
1007,20260512,480,435
1029,20260512,480,450
1020,20260512,480,404
1016,20260512,480,410
1036,20260512,480,423
1033,20260512,480,481
1011,20260512,480,460
1006,20260512,480,419
1027,20260512,480,469
1008,20260512,480,419
1018,20260512,480,428
1040,20260512,480,492
1006,20260513,480,443
1008,20260513,480,484
1010,20260513,480,442
1027,20260513,480,409
1032,20260513,480,444
1025,20260513,480,475
1004,20260513,480,434
1014,20260513,480,492
1018,20260513,480,417
1020,20260513,480,462
1034,20260513,480,404
1026,20260513,480,469
1021,20260513,480,469
1009,20260513,480,427
1036,20260513,480,460
1023,20260513,480,429
1016,20260513,480,438
1037,20260513,480,429
1022,20260513,480,438
1030,20260513,480,468
1015,20260513,480,399
1011,20260513,480,433
1024,20260513,480,486
1035,20260513,480,451
1012,20260513,480,453
1029,20260513,480,418
1017,20260513,480,431
1013,20260513,480,475
1033,20260513,480,414
1001,20260513,480,450
1038,20260513,480,444
1028,20260513,480,409
1003,20260513,480,443
1002,20260513,480,436
1032,20260514,480,435
1018,20260514,480,432
1010,20260514,480,504
1023,20260514,480,442
1026,20260514,480,381
1020,20260514,480,454
1004,20260514,480,471
1019,20260514,480,457
1037,20260514,480,437
1027,20260514,480,456
1035,20260514,480,426
1024,20260514,480,461
1007,20260514,480,446
1003,20260514,480,448
1021,20260514,480,472
1016,20260514,480,425
1009,20260514,480,435
1014,20260514,480,448
1031,20260514,480,436
1006,20260514,480,440
1029,20260514,480,480
1002,20260514,480,458
1022,20260514,480,472
1025,20260514,480,434
1034,20260514,480,389
1015,20260514,480,504
1030,20260514,480,408
1017,20260514,480,458
1028,20260514,480,468
1001,20260514,480,463
1011,20260514,480,422
1036,20260514,480,427
1039,20260514,480,416
1033,20260514,480,404
1010,20260515,480,427
1040,20260515,480,445
1036,20260515,480,493
1035,20260515,480,501
1012,20260515,480,460
1017,20260515,480,435
1008,20260515,480,430
1015,20260515,480,424
1006,20260515,480,393
1026,20260515,480,436
1009,20260515,480,442
1022,20260515,480,427
1027,20260515,480,403
1023,20260515,480,398
1013,20260515,480,444
1016,20260515,480,402
1024,20260515,480,438
1014,20260515,480,459
1019,20260515,480,438
1030,20260515,480,457
1032,20260515,480,357
1007,20260515,480,432
1021,20260515,480,473
1002,20260515,480,435
1004,20260515,480,438
1005,20260515,480,484
1001,20260515,480,441
1038,20260515,480,428
1037,20260515,480,477
1033,20260515,480,448
1011,20260515,480,455
1025,20260515,480,449
1039,20260515,480,421
1020,20260515,480,440
1028,20260516,480,411
1005,20260516,480,428
1004,20260516,480,470
1024,20260516,480,495
1040,20260516,480,459
1018,20260516,480,436
1034,20260516,480,435
1033,20260516,480,420
1037,20260516,480,441
1016,20260516,480,396
1026,20260516,480,439
1029,20260516,480,480
1014,20260516,480,386
1023,20260516,480,463
1011,20260516,480,480
1027,20260516,480,479
1036,20260517,480,484
1004,20260517,480,452
1034,20260517,480,423
1011,20260517,480,433
1015,20260517,480,436
1028,20260517,480,464
1024,20260517,480,435
1005,20260517,480,484
1023,20260517,480,479
1040,20260517,480,406
1030,20260517,480,436
1029,20260517,480,482
1002,20260517,480,399
1039,20260517,480,420
1014,20260517,480,450
1010,20260517,480,432
1039,20260518,480,414
1035,20260518,480,453
1034,20260518,480,499
1027,20260518,480,459
1026,20260518,480,420
1010,20260518,480,418
1018,20260518,480,412
1015,20260518,480,469
1019,20260518,480,405
1028,20260518,480,474
1030,20260518,480,458
1029,20260518,480,418
1005,20260518,480,443
1037,20260518,480,410
1017,20260518,480,425
1032,20260518,480,431
1004,20260518,480,450
1003,20260518,480,425
1012,20260518,480,432
1016,20260518,480,425
1023,20260518,480,433
1011,20260518,480,451
1013,20260518,480,429
1031,20260518,480,504
1036,20260518,480,466
1025,20260518,480,423
1001,20260518,480,383
1008,20260518,480,473
1002,20260518,480,447
1006,20260518,480,445
1007,20260518,480,424
1033,20260518,480,459
1020,20260518,480,495
1021,20260518,480,459
1018,20260519,480,448
1021,20260519,480,411
1004,20260519,480,400
1029,20260519,480,422
1020,20260519,480,475
1007,20260519,480,408
1036,20260519,480,472
1027,20260519,480,416
1014,20260519,480,469
1037,20260519,480,413
1019,20260519,480,447
1032,20260519,480,479
1017,20260519,480,448
1003,20260519,480,399
1024,20260519,480,446
1025,20260519,480,455
1001,20260519,480,482
1026,20260519,480,476
1022,20260519,480,442
1009,20260519,480,455
1031,20260519,480,482
1035,20260519,480,473
1015,20260519,480,422
1016,20260519,480,452
1010,20260519,480,372
1030,20260519,480,396
1039,20260519,480,431
1028,20260519,480,432
1011,20260519,480,386
1002,20260519,480,491
1034,20260519,480,470
1013,20260519,480,454
1005,20260519,480,475
1038,20260519,480,462
1003,20260520,480,421
1031,20260520,480,425
1010,20260520,480,475
1018,20260520,480,492
1039,20260520,480,504
1027,20260520,480,416
1017,20260520,480,484
1021,20260520,480,474
1004,20260520,480,502
1008,20260520,480,451
1036,20260520,480,433
1002,20260520,480,425
1035,20260520,480,455
1007,20260520,480,462
1001,20260520,480,480
1029,20260520,480,427
1013,20260520,480,451
1022,20260520,480,385
1028,20260520,480,398
1034,20260520,480,445
1014,20260520,480,426
1024,20260520,480,454
1020,20260520,480,409
1015,20260520,480,459
1040,20260520,480,426
1025,20260520,480,464
1006,20260520,480,438
1038,20260520,480,412
1032,20260520,480,444
1011,20260520,480,462
1012,20260520,480,407
1023,20260520,480,422
1005,20260520,480,418
1016,20260520,480,386
1034,20260521,480,504
1031,20260521,480,455
1024,20260521,480,442
1017,20260521,480,433
1026,20260521,480,451
1007,20260521,480,486
1015,20260521,480,454
1020,20260521,480,479
1032,20260521,480,441
1040,20260521,480,433
1012,20260521,480,449
1039,20260521,480,455
1018,20260521,480,422
1027,20260521,480,455
1006,20260521,480,449
1011,20260521,480,480
1036,20260521,480,433
1028,20260521,480,423
1009,20260521,480,409
1037,20260521,480,443
1010,20260521,480,408
1022,20260521,480,434
1021,20260521,480,441
1013,20260521,480,448
1016,20260521,480,427
1014,20260521,480,397
1038,20260521,480,420
1025,20260521,480,473
1003,20260521,480,387
1030,20260521,480,474
1002,20260521,480,445
1019,20260521,480,487
1008,20260521,480,433
1033,20260521,480,439
1032,20260522,480,484
1004,20260522,480,464
1008,20260522,480,408
1014,20260522,480,435
1040,20260522,480,465
1022,20260522,480,439
1035,20260522,480,450
1003,20260522,480,384
1033,20260522,480,431
1011,20260522,480,424
1038,20260522,480,413
1013,20260522,480,453
1036,20260522,480,486
1010,20260522,480,464
1027,20260522,480,449
1002,20260522,480,367
1034,20260522,480,404
1019,20260522,480,402
1009,20260522,480,418
1007,20260522,480,429
1018,20260522,480,447
1015,20260522,480,443
1024,20260522,480,398
1001,20260522,480,425
1031,20260522,480,479
1028,20260522,480,467
1030,20260522,480,457
1020,20260522,480,428
1021,20260522,480,411
1039,20260522,480,447
1005,20260522,480,440
1037,20260522,480,389
1029,20260522,480,453
1012,20260522,480,494
1028,20260523,480,439
1019,20260523,480,432
1024,20260523,480,456
1033,20260523,480,450
1002,20260523,480,480
1037,20260523,480,448
1017,20260523,480,426
1038,20260523,480,432
1006,20260523,480,422
1005,20260523,480,452
1004,20260523,480,471
1011,20260523,480,452
1016,20260523,480,404
1034,20260523,480,434
1040,20260523,480,412
1010,20260523,480,480
1007,20260524,480,383
1026,20260524,480,451
1035,20260524,480,428
1038,20260524,480,438
1004,20260524,480,421
1033,20260524,480,474
1027,20260524,480,424
1002,20260524,480,450
1037,20260524,480,474
1039,20260524,480,478
1028,20260524,480,410
1023,20260524,480,468
1034,20260524,480,381
1030,20260524,480,439
1005,20260524,480,414
1013,20260524,480,460
